id,host_id,host_listings_count,neighbourhood_cleansed,latitude,longitude,property_type,room_type,accommodates,bedrooms,beds,price,minimum_nights,availability_30,number_of_reviews,review_scores_rating,zip
555148914703362855,250959021,1.0,Rockaway Park,40.57833,-73.83646999999998,Entire rental unit,Entire home/apt,4,1.0,2.0,$125.00,1,18,31,4.94,11694
38476243,293360136,4.0,Rosedale,40.66874,-73.71687,Private room in home,Private room,1,1.0,1.0,$51.00,5,13,6,4.67,11580
648762434985617106,464143007,2.0,Cambria Heights,40.6855,-73.70895,Entire guesthouse,Entire home/apt,5,1.0,2.0,$172.00,2,9,15,5.0,11580
28012140,233556,4.0,Port Ivory,40.65161,-74.18901,Entire rental unit,Entire home/apt,10,3.0,5.0,$170.00,180,25,36,4.86,10303
601339559349004749,347311751,3.0,Freshkills Park,40.571404,-74.22620400000002,Entire rental unit,Entire home/apt,4,2.0,1.0,$150.00,1,30,2,5.0,10309
680876358317887323,465905481,2.0,Port Ivory,40.651580866802064,-74.18716885755727,Private room in casa particular,Private room,2,1.0,1.0,$45.00,1,12,5,4.8,10303
673453402230538549,257033286,1.0,Wakefield,40.91515589224004,-73.82647879421711,Private room in home,Private room,2,1.0,1.0,$80.00,2,27,3,5.0,10553
29403445,117195857,2.0,Randall Manor,40.65518,-74.12044,Entire home,Entire home/apt,3,2.0,6.0,$120.00,2,7,21,4.52,10310
634594647780626160,460874179,2.0,Port Ivory,40.65302,-74.18117,Entire rental unit,Entire home/apt,4,2.0,2.0,$152.00,3,0,3,5.0,10303
53768169,318431662,9.0,Rockaway Park,40.58436,-73.82199,Entire home,Entire home/apt,4,2.0,2.0,$357.00,2,16,17,4.88,11693
685702391454408389,473197643,1.0,Park Hill,40.61600933964296,-74.0753071888444,Entire townhouse,Entire home/apt,5,2.0,3.0,$155.00,2,24,2,5.0,10304
621819294112625177,159133628,1.0,Wakefield,40.9166,-73.82581,Entire rental unit,Entire home/apt,2,1.0,1.0,$135.00,3,0,5,5.0,10552
694251816497816736,52541465,1.0,Rockaway Park,40.5818319,-73.830652,Entire loft,Entire home/apt,4,1.0,2.0,$231.00,2,24,4,5.0,11694
6284657,32669537,1.0,Rockaway Park,40.58041,-73.83452,Entire rental unit,Entire home/apt,2,1.0,2.0,$94.00,2,5,115,4.84,11694
675582416839836144,333144127,3.0,Queens Village,40.706160014061645,-73.71961817429558,Private room in home,Private room,2,1.0,1.0,$99.00,2,29,1,5.0,11003
51109729,56095060,4.0,Port Richmond,40.65871,-74.12993,Entire rental unit,Entire home/apt,2,1.0,1.0,$100.00,8,8,4,5.0,10310
54158932,419471961,1.0,Wakefield,40.91389,-73.82415,Private room in townhouse,Private room,2,1.0,1.0,$85.00,1,0,31,4.84,10553
49850309,243905391,1.0,Wakefield,40.9155,-73.82548,Entire loft,Entire home/apt,4,2.0,2.0,$200.00,2,22,60,4.8,10553
45379183,366921284,1.0,Sheepshead Bay,40.58348,-73.94303000000002,Entire guest suite,Entire home/apt,3,1.0,2.0,$69.00,1,10,152,4.62,11235
680876317285634703,465905481,2.0,Port Ivory,40.65242647271042,-74.18659511855826,Private room in casa particular,Private room,5,1.0,5.0,$65.00,1,12,2,5.0,10303
31266148,233961578,1.0,Freshkills Park,40.57346,-74.22223000000002,Entire guest suite,Entire home/apt,2,1.0,1.0,$71.00,3,9,40,4.65,10312
49476615,399032318,2.0,Rockaway Park,40.57816,-73.83925,Entire home,Entire home/apt,2,1.0,1.0,$220.00,30,22,6,5.0,11694
27908376,8654731,4.0,Rockaway Park,40.58295,-73.81936999999998,Entire rental unit,Entire home/apt,4,2.0,2.0,$135.00,30,16,38,4.79,11693
687137002572912268,110040955,1.0,Rockaway Park,40.5818319,-73.830652,Entire bungalow,Entire home/apt,6,2.0,3.0,$337.00,2,20,4,5.0,11694
696958008626462521,121680792,680.0,Randall Manor,40.6586,-74.12368000000002,Entire townhouse,Entire home/apt,4,1.0,2.0,$125.00,2,22,1,5.0,10310
50471220,308316618,5.0,Randall Manor,40.65406,-74.12718000000002,Entire rental unit,Entire home/apt,2,1.0,1.0,$116.00,3,0,6,5.0,10310
10512858,39760852,3.0,Wakefield,40.91255,-73.82828,Private room in home,Private room,4,1.0,2.0,$44.00,2,5,148,4.74,10553
548734659965474533,411142830,10.0,Queens Village,40.70743,-73.72306999999998,Private room in home,Private room,2,1.0,1.0,$89.00,1,7,7,4.43,11429
29542597,222449028,1.0,Randall Manor,40.65664,-74.12318,Private room in townhouse,Private room,2,1.0,1.0,$61.00,2,15,43,4.98,10310
42532598,338765465,2.0,Eastchester,40.90432,-73.81903,Entire guest suite,Entire home/apt,2,1.0,1.0,$115.00,2,4,18,4.44,10553
548472132218696748,411142830,10.0,Queens Village,40.70741,-73.72147,Private room in home,Private room,2,1.0,1.0,$89.00,1,6,6,4.5,11003
37751437,284496387,1.0,Rosedale,40.68031,-73.72114,Private room in home,Private room,3,1.0,1.0,$70.00,1,13,2,5.0,11580
51303634,406928291,1.0,Freshkills Park,40.57507,-74.21991,Entire rental unit,Entire home/apt,5,2.0,3.0,$160.00,2,6,8,5.0,10312
686836673029337355,449238648,3.0,Randall Manor,40.65297,-74.12552,Entire rental unit,Entire home/apt,12,3.0,8.0,$364.00,1,17,2,5.0,10310
38073178,265484072,1.0,Randall Manor,40.6602,-74.12342,Entire rental unit,Entire home/apt,6,1.0,5.0,$75.00,1,0,22,4.95,10310
19458658,136484110,1.0,Rockaway Park,40.58011,-73.84127,Entire rental unit,Entire home/apt,2,1.0,2.0,$109.00,2,4,120,4.89,11694
648776405221625715,76371792,3.0,Randall Manor,40.6559,-74.12504,Private room in condo,Private room,2,1.0,1.0,$65.00,3,0,6,4.83,10310
634201748606492744,293360136,4.0,Rosedale,40.66952,-73.71804,Entire home,Entire home/apt,4,1.0,1.0,$113.00,5,0,1,5.0,11580
24451576,169822158,2.0,Floral Park,40.72301,-73.70427,Entire rental unit,Entire home/apt,4,1.0,1.0,$125.00,3,3,63,4.67,11001
48317405,16446748,1.0,Rosedale,40.67478,-73.72454,Entire home,Entire home/apt,3,1.0,2.0,$182.00,5,16,13,5.0,11580
583399139988485750,432195450,3.0,Howland Hook,40.65483,-74.20312,Private room in rental unit,Private room,2,1.0,1.0,$63.00,1,29,17,4.76,10303
574115760671330554,131991294,4.0,Port Richmond,40.65678,-74.12835,Private room in rental unit,Private room,2,1.0,1.0,$42.00,1,6,11,4.91,10310
3780827,19392827,3.0,Upper West Side,40.79441,-74.00079000000002,Private room in guest suite,Private room,3,1.0,2.0,$93.00,2,7,344,4.91,10069
574127983900710305,131991294,4.0,Randall Manor,40.65749,-74.12694,Private room in rental unit,Private room,2,1.0,1.0,$56.00,1,20,8,4.88,10310
45622951,369578336,1.0,Rockaway Park,40.57946,-73.84082,Entire rental unit,Entire home/apt,6,2.0,2.0,$550.00,1,29,9,4.78,11694
588174259487505454,396263767,2.0,Rockaway Park,40.5804,-73.83221,Entire rental unit,Entire home/apt,2,1.0,1.0,$150.00,2,15,6,5.0,11694
50823352,142556072,1.0,Upper West Side,40.79795,-73.99613000000002,Private room in rental unit,Private room,2,1.0,1.0,$100.00,2,1,16,5.0,10025
42902034,117195857,2.0,Randall Manor,40.65384,-74.11901,Entire home,Entire home/apt,2,1.0,1.0,$93.00,2,7,26,4.81,10310
694092352316759932,73570025,18.0,Rockaway Park,40.57892197935273,-73.8380310798287,Room in boutique hotel,Private room,2,1.0,1.0,$164.00,1,30,1,5.0,11694
52318681,76476071,2.0,Port Ivory,40.65611,-74.18859,Entire townhouse,Entire home/apt,6,3.0,4.0,$140.00,1,7,72,4.75,10303
43350064,265673102,9.0,North Riverdale,40.91708,-73.89957,Shared room in rental unit,Shared room,1,1.0,1.0,$21.00,3,4,12,3.92,10705
579580045338907918,115839910,2.0,Little Neck,40.78518,-73.72885,Room in boutique hotel,Private room,2,1.0,2.0,$194.00,1,25,13,4.23,11021
544997265956083629,76476071,2.0,Port Ivory,40.65627,-74.18785,Entire home,Entire home/apt,12,5.0,8.0,$203.00,1,20,45,4.8,10303
8542394,11574065,5.0,Upper West Side,40.80826,-73.99011999999998,Entire rental unit,Entire home/apt,3,1.0,2.0,$130.00,7,1,124,4.95,10025
670859156732886370,112932228,2.0,Rockaway Park,40.57678,-73.84371999999998,Entire rental unit,Entire home/apt,6,2.0,3.0,$275.00,2,24,5,4.8,11694
50137990,39052925,1.0,Rosedale,40.66605,-73.7133,Entire rental unit,Entire home/apt,6,3.0,3.0,$200.00,4,0,21,4.76,11580
28391711,195650078,7.0,Upper West Side,40.78426,-74.00197,Private room in townhouse,Private room,2,1.0,1.0,$78.00,5,4,18,4.72,10069
640719983989790011,112932228,2.0,Rockaway Park,40.57612,-73.84313,Entire rental unit,Entire home/apt,2,1.0,2.0,$191.00,2,18,14,4.93,11694
35466975,266842473,1.0,Wakefield,40.91295,-73.82405,Entire rental unit,Entire home/apt,2,1.0,1.0,$106.00,3,9,70,4.86,10553
23563322,18341063,4.0,Little Neck,40.78812,-73.72910999999998,Entire rental unit,Entire home/apt,3,1.0,1.0,$124.00,365,30,7,4.29,11021
638933917705215614,296413571,1.0,Randall Manor,40.64601693375988,-74.12854851470159,Entire condo,Entire home/apt,4,2.0,2.0,$120.00,2,6,3,3.67,10310
555707309259935853,39760852,3.0,Wakefield,40.91348,-73.8289,Private room in home,Private room,2,1.0,1.0,$54.00,2,8,25,4.64,10553
50491187,407900480,1.0,Bellerose,40.7089,-73.70636999999998,Entire rental unit,Entire home/apt,2,2.0,2.0,$100.00,5,0,3,5.0,11003
609482448293792704,20178945,2.0,Rockaway Park,40.57879000000001,-73.83734,Entire guest suite,Entire home/apt,4,2.0,2.0,$299.00,1,29,9,5.0,11694
21838071,17209646,3.0,Port Richmond,40.65826,-74.1326,Entire rental unit,Entire home/apt,4,2.0,3.0,$191.00,4,18,45,4.93,10302
585324645519548584,44008190,14.0,Port Richmond,40.648197,-74.13295699999998,Entire rental unit,Entire home/apt,12,4.0,7.0,$412.00,1,24,11,4.55,10302
22360177,163503264,4.0,Wakefield,40.89964000000001,-73.82992,Private room in home,Private room,2,1.0,1.0,$49.00,2,7,36,4.97,10550
547951361238607441,411142830,10.0,Queens Village,40.70772,-73.72146,Private room in home,Private room,2,1.0,1.0,$79.00,1,6,8,4.38,11003
598729172519132883,437277482,2.0,Floral Park,40.72989000000001,-73.70713,Entire guest suite,Entire home/apt,2,1.0,1.0,$208.00,1,0,8,4.88,11001
46708552,1019229,1.0,Far Rockaway,40.58793,-73.74044,Entire home,Entire home/apt,8,5.0,6.0,$700.00,30,23,4,5.0,11509
52950353,240855036,1.0,Bloomfield,40.64221,-74.21398,Entire rental unit,Entire home/apt,6,3.0,4.0,$188.00,2,8,49,4.82,10303
48630666,392303634,1.0,Wakefield,40.9019,-73.82939,Entire home,Entire home/apt,4,2.0,2.0,$250.00,1,30,3,4.67,10550
9339373,7808381,2.0,Rockaway Park,40.58185,-73.83874,Entire rental unit,Entire home/apt,5,2.0,3.0,$160.00,30,4,19,4.79,11694
28911848,191085997,3.0,Pelham Bay Park,40.85592000000001,-73.82845999999998,Entire rental unit,Entire home/apt,4,1.0,1.0,$195.00,2,15,17,4.94,10461
45378405,285601684,4.0,Eastchester,40.90782,-73.82016,Entire home,Entire home/apt,6,2.0,2.0,$145.00,2,14,82,4.85,10553
20417586,74830306,2.0,Far Rockaway,40.59204,-73.7394,Entire home,Entire home/apt,6,4.0,5.0,$172.00,30,0,27,4.84,11509
38219448,285601684,4.0,Eastchester,40.90933,-73.81877,Entire home,Entire home/apt,4,1.0,3.0,$121.00,2,14,168,4.96,10553
28465008,152055626,2.0,Port Ivory,40.65152,-74.18849,Private room in rental unit,Private room,4,1.0,4.0,$55.00,1,14,202,4.95,10303
646459704981208486,139914662,2.0,Rockaway Park,40.58091339999999,-73.83020119999998,Entire bungalow,Entire home/apt,4,2.0,2.0,$483.00,2,18,11,4.91,11694
42972941,48764969,6.0,Rockaway Park,40.5796,-73.83702,Private room in condo,Private room,3,1.0,1.0,$65.00,5,6,14,4.57,11694
32306673,242515708,2.0,Ferry Point Park,40.81193,-73.8277,Entire rental unit,Entire home/apt,6,2.0,2.0,$225.00,30,30,19,4.47,10465
690769346932779755,90190163,1.0,Morningside Heights,40.82088,-73.97959,Entire rental unit,Entire home/apt,4,2.0,2.0,$139.00,2,2,3,5.0,10115
680958235332741847,106631247,1.0,Rosedale,40.64709000000001,-73.70657,Private room in home,Private room,2,1.0,1.0,$75.00,1,27,1,5.0,11581
52836629,427782587,2.0,Cambria Heights,40.70184,-73.71426,Casa particular,Entire home/apt,3,1.0,2.0,$93.00,2,9,30,4.7,11003
669741164235218507,167199205,2.0,Rockaway Park,40.58438942491238,-73.8189495511043,Entire rental unit,Entire home/apt,2,1.0,1.0,$150.00,1,15,8,4.88,11693
31012976,231494178,1.0,Floral Park,40.71405,-73.707,Private room in home,Private room,2,1.0,1.0,$80.00,1,15,41,4.76,11001
611516371430204061,79148122,1.0,Rosedale,40.65929000000001,-73.71443000000002,Entire rental unit,Entire home/apt,6,3.0,3.0,$139.00,3,17,17,4.94,11581
41778257,155156549,2.0,Cambria Heights,40.68943,-73.71498000000003,Entire home,Entire home/apt,2,1.0,1.0,$91.00,28,2,21,4.76,11003
27103548,202848712,1.0,Wakefield,40.91361,-73.82625999999998,Entire home,Entire home/apt,3,2.0,2.0,$120.00,3,0,2,3.5,10553
36165680,270269608,2.0,Randall Manor,40.65766,-74.12676,Entire rental unit,Entire home/apt,6,3.0,3.0,$130.00,2,21,88,4.72,10310
53782895,112185728,2.0,Randall Manor,40.66018,-74.11693000000002,Entire rental unit,Entire home/apt,4,1.0,3.0,$188.00,3,6,20,4.8,10310
32279525,153515154,2.0,Rosedale,40.66468,-73.70998,Private room in home,Private room,2,1.0,1.0,$60.00,2,19,40,4.88,11580
13859230,23876177,1.0,Pelham Bay Park,40.89867,-73.78328,Private room in home,Private room,2,1.0,1.0,$85.00,2,0,9,4.78,10805
51800351,419640669,2.0,Queens Village,40.70614000000001,-73.71727,Entire home,Entire home/apt,2,1.0,1.0,$129.00,4,29,10,4.5,11003
49142574,365932840,1.0,Rockaway Park,40.58036173655698,-73.83354919383079,Entire rental unit,Entire home/apt,4,2.0,2.0,$170.00,3,18,1,5.0,11694
51154482,266043771,2.0,Queens Village,40.70549000000001,-73.71673,Entire rental unit,Entire home/apt,2,1.0,1.0,$90.00,1,20,28,4.79,11003
51930569,44008190,14.0,Port Richmond,40.64923,-74.13376,Entire rental unit,Entire home/apt,16,7.0,10.0,$806.00,1,20,4,4.5,10302
653720193631433897,374671565,1.0,Cambria Heights,40.69443,-73.71356,Entire home,Entire home/apt,7,3.0,3.0,$196.00,3,21,7,5.0,11003
49268020,59827833,1.0,Rockaway Park,40.57659,-73.84091,Entire rental unit,Entire home/apt,4,1.0,2.0,$239.00,5,30,21,5.0,11694
32726388,153515154,2.0,Rosedale,40.66485,-73.7104,Private room in home,Private room,1,1.0,1.0,$59.00,2,14,80,4.78,11580
43248608,84085820,2.0,Broad Channel,40.60635,-73.82217,Entire home,Entire home/apt,8,3.0,5.0,$264.00,3,3,27,4.85,11693
52856482,147191291,1.0,Rosedale,40.6697,-73.71876,Entire rental unit,Entire home/apt,2,1.0,1.0,$117.00,2,27,23,4.96,11580
16532951,858290,1.0,Rosedale,40.65095,-73.7186,Entire home,Entire home/apt,4,3.0,3.0,$120.00,7,0,5,3.25,11581
646582042674273384,207215454,1.0,Cambria Heights,40.70047824949416,-73.71826329135058,Entire guest suite,Entire home/apt,5,3.0,4.0,$114.00,1,11,11,4.91,11003
588659974410653480,450391924,1.0,Gerritsen Beach,40.58791,-73.92735,Boat,Entire home/apt,8,2.0,3.0,$259.00,1,26,32,4.53,11235
38747888,50303420,1.0,Rockaway Park,40.5803,-73.83015,Entire bungalow,Entire home/apt,2,2.0,4.0,$214.00,1,1,60,4.9,11694
552083731032768042,411142830,10.0,Queens Village,40.70715,-73.72140999999998,Private room in home,Private room,2,1.0,1.0,$74.00,1,6,11,4.91,11003
6389968,22654119,4.0,Howland Hook,40.64999,-74.19748,Private room in home,Private room,2,1.0,2.0,$69.00,4,0,45,4.36,10303
49131069,396263767,2.0,Rockaway Park,40.58041,-73.83328,Entire rental unit,Entire home/apt,4,1.0,2.0,$251.00,2,21,14,4.86,11694
2698984,13811875,1.0,Whitestone,40.79855,-73.81451,Entire home,Entire home/apt,8,3.0,3.0,$364.00,30,27,7,4.83,11357
548412801235222183,125445005,1.0,Queens Village,40.70481,-73.71812,Entire guest suite,Entire home/apt,4,1.0,2.0,$183.00,1,21,26,4.96,11003
36254789,105620188,1.0,Rockaway Park,40.5779,-73.84376999999998,Entire condo,Entire home/apt,4,3.0,3.0,$250.00,30,30,6,5.0,11694
44665659,145071429,2.0,Rockaway Park,40.5839,-73.82094000000002,Entire bungalow,Entire home/apt,5,2.0,2.0,$179.00,2,15,35,4.86,11693
52011442,274118210,5.0,Wakefield,40.90226,-73.82635,Entire guest suite,Entire home/apt,2,1.0,1.0,$70.00,1,0,7,4.43,10553
28133282,145862771,7.0,Rockaway Park,40.58568,-73.81859,Private room in bungalow,Private room,2,1.0,1.0,$45.00,30,30,6,4.5,11693
43946467,351896009,1.0,Wakefield,40.90333,-73.82595,Entire rental unit,Entire home/apt,2,1.0,1.0,$116.00,3,15,125,4.97,10553
28159508,152055626,2.0,Port Ivory,40.65165,-74.18812,Private room in rental unit,Private room,2,1.0,2.0,$47.00,1,15,216,4.94,10303
39690593,56095060,4.0,Port Richmond,40.65831,-74.13121,Entire rental unit,Entire home/apt,4,2.0,2.0,$113.00,8,4,31,4.52,10310
17210313,115839910,2.0,Little Neck,40.78706,-73.72983,Room in boutique hotel,Private room,2,1.0,2.0,$175.00,1,22,65,4.84,11021
559462762441078596,444512676,1.0,Rosedale,40.65505,-73.71854,Entire home,Entire home/apt,8,4.0,4.0,$250.00,1,0,22,4.86,11581
25947972,195034008,3.0,Rockaway Park,40.58291,-73.82159,Entire home,Entire home/apt,6,2.0,3.0,$304.00,31,12,144,4.87,11693
22207034,41506737,3.0,Cambria Heights,40.69118,-73.70907,Entire place,Entire home/apt,3,2.0,3.0,$127.00,5,0,54,4.81,11003
46981421,145071429,2.0,Rockaway Park,40.58483,-73.82318000000002,Entire bungalow,Entire home/apt,5,2.0,2.0,$250.00,2,6,43,4.74,11693
6390291,22654119,4.0,Howland Hook,40.65065,-74.19884,Entire home,Entire home/apt,4,2.0,3.0,$220.00,2,23,12,4.3,10303
51361004,44008190,14.0,Port Richmond,40.64936,-74.13218,Entire rental unit,Entire home/apt,8,3.0,4.0,$304.00,1,22,44,4.8,10302
38913385,298033326,4.0,Tottenville,40.52339,-74.26564,Private room in home,Private room,2,1.0,1.0,$500.00,7,23,3,5.0,10307
53385520,48764969,6.0,Rockaway Park,40.58,-73.83735,Private room in condo,Private room,1,1.0,1.0,$44.00,5,6,6,5.0,11694
49562570,163503264,4.0,Wakefield,40.90154,-73.82929,Private room in home,Private room,2,1.0,1.0,$62.00,3,12,14,5.0,10550
17314650,116839989,5.0,Rosedale,40.66519,-73.70752,Entire rental unit,Entire home/apt,3,1.0,2.0,$133.00,4,15,208,4.88,11580
32888904,90437843,2.0,Port Ivory,40.65475,-74.18624,Entire rental unit,Entire home/apt,12,3.0,7.0,$180.00,1,20,81,4.85,10303
34596686,39760852,3.0,Wakefield,40.91209,-73.82724,Private room in home,Private room,2,1.0,1.0,$61.00,2,17,98,4.61,10553
689378724905496133,168006241,1.0,Randall Manor,40.65629000000001,-74.12489000000002,Private room in rental unit,Private room,2,1.0,1.0,$52.00,1,19,4,5.0,10310
51434237,411142830,10.0,Floral Park,40.74685,-73.70524,Private room in home,Private room,2,1.0,1.0,$89.00,1,0,37,4.81,11004
28369442,164736218,1.0,Floral Park,40.75113,-73.70425999999998,Private room in home,Private room,1,1.0,1.0,$60.00,2,3,47,4.81,11004
53827357,285601684,4.0,Eastchester,40.90969000000001,-73.81967,Entire rental unit,Entire home/apt,2,1.0,1.0,$120.00,2,26,18,4.78,10553
14389357,35582977,2.0,Park Hill,40.60944,-74.0869,Private room in condo,Private room,2,1.0,1.0,$40.00,25,29,55,4.64,10304
639593648242269746,462003253,1.0,Rockaway Park,40.58665,-73.82148000000002,Entire rental unit,Entire home/apt,4,2.0,2.0,$332.00,2,30,5,5.0,11693
4965145,22654119,4.0,Howland Hook,40.64987,-74.19937,Private room in home,Private room,2,1.0,1.0,$69.00,3,23,62,4.61,10303
2380028,7808381,2.0,Rockaway Park,40.58122,-73.84046,Entire rental unit,Entire home/apt,5,2.0,3.0,$220.00,30,0,31,4.55,11694
546634092097991825,411142830,10.0,Queens Village,40.7058,-73.72111,Private room in home,Private room,2,1.0,1.0,$79.00,1,7,4,4.75,11003
676203434896123095,447003675,4.0,Howland Hook,40.65492629150632,-74.19545721262693,Private room in rental unit,Private room,7,4.0,4.0,$225.00,1,25,2,4.5,10303
15106782,17943119,1.0,Little Neck,40.7692,-73.72723,Private room in rental unit,Private room,2,1.0,1.0,$125.00,2,0,102,4.92,11020
44700010,167199205,2.0,Rockaway Park,40.58389,-73.81756999999998,Entire rental unit,Entire home/apt,5,3.0,3.0,$300.00,1,11,136,4.78,11693
6390209,22654119,4.0,Howland Hook,40.64975,-74.19771999999998,Private room in home,Private room,2,1.0,1.0,$250.00,3,30,9,3.88,10303
21486645,788662,2.0,Rockaway Park,40.58141,-73.83317,Entire home,Entire home/apt,8,4.0,7.0,$524.00,3,10,219,4.81,11694
49511693,308316618,5.0,Randall Manor,40.65411,-74.12767,Entire home,Entire home/apt,5,2.0,3.0,$160.00,3,15,28,4.96,10310
50854419,411142830,10.0,Floral Park,40.74791,-73.70522,Entire home,Entire home/apt,2,1.0,1.0,$89.00,1,6,50,4.72,11004
51918445,256244407,1.0,Rockaway Beach,40.58983,-73.81574,Entire rental unit,Entire home/apt,4,2.0,2.0,$248.00,2,9,50,4.98,11693
42973517,48764969,6.0,Rockaway Park,40.57997,-73.83830999999998,Private room in condo,Private room,5,1.0,1.0,$100.00,5,6,14,4.71,11694
38579742,31204745,5.0,Rockaway Park,40.58571,-73.82226,Entire bungalow,Entire home/apt,5,2.0,2.0,$306.00,2,14,148,4.95,11693
602773070221515933,453787846,1.0,Howland Hook,40.648869,-74.196075,Entire rental unit,Entire home/apt,4,1.0,2.0,$139.00,2,24,14,4.86,10303
643380473394825471,459383324,1.0,Howland Hook,40.65168,-74.19554000000002,Shared room in casa particular,Shared room,2,1.0,1.0,$59.00,1,28,9,4.11,10303
582386454306553135,38757148,1.0,Eastchester,40.90723,-73.81513199999998,Entire rental unit,Entire home/apt,2,1.0,1.0,$129.00,1,27,15,4.67,10553
34467685,90437843,2.0,Port Ivory,40.65529,-74.18547,Entire rental unit,Entire home/apt,6,1.0,3.0,$120.00,1,25,47,4.64,10303
53258432,303783663,1.0,Little Neck,40.77862,-73.72274,Private room in guesthouse,Private room,2,1.0,1.0,$123.00,1,22,16,4.94,11021
34822061,262528929,3.0,Throgs Neck,40.82704,-73.81291,Entire home,Entire home/apt,8,3.0,4.0,$225.00,30,7,25,4.52,10465
16301430,78173885,1.0,Park Hill,40.6096,-74.08824,Private room in rental unit,Private room,2,1.0,1.0,$100.00,1,29,76,4.89,10304
12089606,64777265,8.0,Rockaway Park,40.58029000000001,-73.84113,Entire rental unit,Entire home/apt,4,2.0,2.0,$145.00,30,5,124,4.82,11694
53639978,434375821,1.0,Howland Hook,40.65181,-74.19311,Entire serviced apartment,Entire home/apt,6,3.0,4.0,$170.00,1,30,32,4.47,10303
673915924419362689,293515379,1.0,Queens Village,40.70828640878216,-73.71917879724455,Entire rental unit,Entire home/apt,4,1.0,2.0,$191.00,2,29,2,5.0,11003
50010528,210033041,3.0,Wakefield,40.91939,-73.86891999999997,Private room in home,Private room,1,1.0,1.0,$65.00,3,4,14,4.43,10704
38915002,298033326,4.0,Tottenville,40.52512,-74.26675,Private room in home,Private room,2,1.0,1.0,$400.00,1,30,21,5.0,10307
49275172,133806538,6.0,North Riverdale,40.92535,-73.89525,Private room in home,Private room,2,1.0,1.0,$60.00,2,0,21,5.0,10705
53222077,230720704,6.0,Van Cortlandt Park,40.91366,-73.89404,Private room in home,Private room,2,1.0,1.0,$69.00,1,26,7,4.14,10705
35932623,270269608,2.0,Randall Manor,40.6583,-74.12674,Entire condo,Entire home/apt,3,1.0,2.0,$86.00,1,13,202,4.72,10310
11767412,55338628,2.0,Cambria Heights,40.69101,-73.71941,Private room in bed and breakfast,Private room,1,1.0,1.0,$60.00,2,25,89,4.81,11411
49196105,375211361,1.0,Van Cortlandt Park,40.9102,-73.87338000000003,Entire rental unit,Entire home/apt,2,1.0,2.0,$161.00,2,17,48,4.94,10704
54341209,104125942,1.0,North Riverdale,40.91778376012678,-73.89934045582828,Entire home,Entire home/apt,4,1.0,1.0,$95.00,1,11,12,5.0,10705
